代码,日期,收盘,行业名称,日涨跌幅,市场环境,沪深300涨跌幅,超额收益,行业分组
801010,2024-08-15,2450.32,农林牧渔,0.0025941292481936884,下跌期,0.009885656490812522,-0.007291527242618834,其他
801010,2024-08-16,2405.7,农林牧渔,-0.018209866466420865,下跌期,0.0011014517559044812,-0.019311318222325347,其他
801010,2024-08-19,2381.35,农林牧渔,-0.010121794072411316,震荡期,0.0033876987142047454,-0.013509492786616062,其他
801010,2024-08-20,2321.67,农林牧渔,-0.025061414743737687,震荡期,-0.007228248824534433,-0.017833165919203253,其他
801010,2024-08-21,2275.19,农林牧渔,-0.020020071758690916,震荡期,-0.0033210280063958875,-0.01669904375229503,其他
801010,2024-08-22,2246.8,农林牧渔,-0.01247807875386231,震荡期,-0.0025586796863593664,-0.009919399067502943,其他
801010,2024-08-23,2233.48,农林牧渔,-0.005928431547089219,震荡期,0.004242204364686364,-0.010170635911775583,其他
801010,2024-08-26,2259.26,农林牧渔,0.011542525565485295,震荡期,-0.0008920437690531635,0.012434569334538459,其他
801010,2024-08-27,2213.59,农林牧渔,-0.020214583536202202,震荡期,-0.005682230103094765,-0.014532353433107437,其他
801010,2024-08-28,2231.52,农林牧渔,0.008099964311367502,震荡期,-0.005699272751255924,0.013799237062623426,其他
801010,2024-08-29,2233.2,农林牧渔,0.0007528500752849165,震荡期,-0.0026821879594559617,0.003435038034740878,其他
801010,2024-08-30,2266.38,农林牧渔,0.014857603439011324,震荡期,0.013348156821850532,0.0015094466171607923,其他
801010,2024-09-02,2244.65,农林牧渔,-0.009587977303011863,震荡期,-0.016986950207019125,0.007398972904007262,其他
801010,2024-09-03,2266.32,农林牧渔,0.009654066335508915,震荡期,0.0025779392473714857,0.007076127088137429,其他
801010,2024-09-04,2233.13,农林牧渔,-0.014644886865049944,震荡期,-0.006495636989724551,-0.008149249875325393,其他
801010,2024-09-05,2249.08,农林牧渔,0.007142441326747573,震荡期,0.0017197774405663946,0.005422663886181178,其他
801010,2024-09-06,2225.5,农林牧渔,-0.010484286908424734,震荡期,-0.008107416204641282,-0.0023768707037834513,其他
801010,2024-09-09,2229.56,农林牧渔,0.001824309144012659,震荡期,-0.011881735970087903,0.013706045114100562,其他
801010,2024-09-10,2214.85,农林牧渔,-0.006597714347225447,震荡期,0.0008778710109014209,-0.007475585358126868,其他
801010,2024-09-11,2195.5,农林牧渔,-0.00873648328329224,震荡期,-0.003011807851352799,-0.005724675431939441,其他
801010,2024-09-12,2173.75,农林牧渔,-0.009906627191983652,下跌期,-0.0042857636066325755,-0.005620863585351077,其他
801010,2024-09-13,2161.0,农林牧渔,-0.005865439907993153,下跌期,-0.00416961520579362,-0.0016958247021995332,其他
801010,2024-09-18,2110.64,农林牧渔,-0.023304025913928772,下跌期,0.0037233555970774823,-0.027027381511006254,其他
801010,2024-09-19,2169.43,农林牧渔,0.027854110601523763,震荡期,0.007892122699076909,0.019961987902446854,其他
801010,2024-09-20,2152.93,农林牧渔,-0.007605684442457239,震荡期,0.0015688183737605499,-0.009174502816217789,其他
801010,2024-09-23,2137.41,农林牧渔,-0.007208780592030339,震荡期,0.003659424251417409,-0.010868204843447749,其他
801010,2024-09-24,2242.07,农林牧渔,0.04896580440813891,震荡期,0.04331005950016875,0.005655744907970162,其他
801010,2024-09-25,2254.59,农林牧渔,0.005584125384131555,震荡期,0.014804697860234306,-0.00922057247610275,其他
801010,2024-09-26,2356.94,农林牧渔,0.04539628047671629,上涨期,0.04227123476385519,0.0031250457128610964,其他
801010,2024-09-27,2482.31,农林牧渔,0.05319185045015984,上涨期,0.04466874640370966,0.00852310404645018,其他
801010,2024-09-30,2707.96,农林牧渔,0.09090323126442712,上涨期,0.08482632837295823,0.006076902891468894,其他
801010,2024-10-08,2787.46,农林牧渔,0.029357893026484838,上涨期,0.05929556940208136,-0.029937676375596523,其他
801010,2024-10-09,2534.04,农林牧渔,-0.0909143090842559,上涨期,-0.07051344706510376,-0.020400862019152144,其他
801010,2024-10-10,2595.3,农林牧渔,0.024174835440640363,上涨期,0.010567282375257392,0.013607553065382971,其他
801010,2024-10-11,2502.4,农林牧渔,-0.03579547643817671,上涨期,-0.027670551815153765,-0.008124924623022944,其他
801010,2024-10-14,2549.84,农林牧渔,0.01895780051150897,上涨期,0.019082020402004796,-0.00012421989049582471,其他
801010,2024-10-15,2494.6,农林牧渔,-0.021664104414394703,上涨期,-0.026593765446154438,0.004929661031759736,其他
801010,2024-10-16,2485.5,农林牧渔,-0.0036478794195461406,上涨期,-0.006329365053637237,0.0026814856340910964,其他
801010,2024-10-17,2446.47,农林牧渔,-0.015703077851539016,上涨期,-0.01131828074462049,-0.004384797106918525,其他
801010,2024-10-18,2506.15,农林牧渔,0.02439433142446057,上涨期,0.03616789089974137,-0.011773559475280804,其他
801010,2024-10-21,2551.0,农林牧渔,0.01789597589928782,上涨期,0.0025381926274969935,0.015357783271790826,其他
801010,2024-10-22,2610.89,农林牧渔,0.023477067816542574,上涨期,0.00573770512632521,0.017739362690217364,其他
801010,2024-10-23,2611.62,农林牧渔,0.00027959814469391553,上涨期,0.0038994121951319016,-0.003619814050437986,其他
801010,2024-10-24,2580.01,农林牧渔,-0.012103598532711368,上涨期,-0.01116880586951241,-0.0009347926631989578,其他
801010,2024-10-25,2605.78,农林牧渔,0.009988333378552872,上涨期,0.0070219324669691385,0.002966400911583733,其他
801010,2024-10-28,2672.62,农林牧渔,0.025650668897604367,上涨期,0.001955302532263392,0.023695366365340975,其他
801010,2024-10-29,2628.44,农林牧渔,-0.016530595445667484,上涨期,-0.009966305572660317,-0.0065642898730071675,其他
801010,2024-10-30,2655.97,农林牧渔,0.01047389325988024,上涨期,-0.008968954930746675,0.019442848190626916,其他
801010,2024-10-31,2645.86,农林牧渔,-0.003806518898933242,上涨期,0.0004090553700537569,-0.004215574268986999,其他
801010,2024-11-01,2638.76,农林牧渔,-0.0026834375212595463,上涨期,-0.00026214071302277375,-0.0024212968082367725,其他
801010,2024-11-04,2662.74,农林牧渔,0.009087601752338026,震荡期,0.014072421221484666,-0.00498481946914664,其他
801010,2024-11-05,2708.42,农林牧渔,0.017155261122002274,震荡期,0.025302160181019717,-0.008146899059017443,其他
801010,2024-11-06,2754.95,农林牧渔,0.01717975794005344,震荡期,-0.005016598785582582,0.022196356725636024,其他
801010,2024-11-07,2838.04,农林牧渔,0.0301602569919599,震荡期,0.03016984640493714,-9.58941297724003e-06,其他
801010,2024-11-08,2798.25,农林牧渔,-0.014020239320094108,上涨期,-0.010046083949735829,-0.003974155370358279,其他
801010,2024-11-11,2784.54,农林牧渔,-0.004899490753149327,震荡期,0.006599339627445966,-0.011498830380595293,其他
801010,2024-11-12,2763.22,农林牧渔,-0.007656560868222417,上涨期,-0.01098682176866339,0.0033302609004409733,其他
801010,2024-11-13,2746.84,农林牧渔,-0.005927866764137368,上涨期,0.006154816883979342,-0.01208268364811671,其他
801010,2024-11-14,2680.24,农林牧渔,-0.02424604272545916,上涨期,-0.01733712164519119,-0.006908921080267971,其他
801010,2024-11-15,2628.59,农林牧渔,-0.019270662328746524,震荡期,-0.017523434759565193,-0.001747227569181331,其他
801010,2024-11-18,2596.89,农林牧渔,-0.012059697404311898,震荡期,-0.0046487240197429225,-0.007410973384568975,其他
801010,2024-11-19,2621.36,农林牧渔,0.009422809591473014,震荡期,0.006710745115471095,0.0027120644760019186,其他
801010,2024-11-20,2644.84,农林牧渔,0.008957182531205143,震荡期,0.002233402927060313,0.0067237796041448306,其他
801010,2024-11-21,2650.06,农林牧渔,0.0019736543609443213,震荡期,0.0008843955739574749,0.0010892587869868464,其他
801010,2024-11-22,2556.07,农林牧渔,-0.03546712149913578,震荡期,-0.03098264406419371,-0.004484477434942069,其他
801010,2024-11-25,2572.81,农林牧渔,0.006549116416999512,震荡期,-0.00455493301470189,0.011104049431701402,其他
801010,2024-11-26,2586.55,农林牧渔,0.005340464317225235,震荡期,-0.0020545252178287843,0.00739498953505402,其他
801010,2024-11-27,2606.13,农林牧渔,0.0075699290560784505,震荡期,0.017410619540464856,-0.009840690484386405,其他
801010,2024-11-28,2611.19,农林牧渔,0.0019415762068661913,震荡期,-0.008828667189653583,0.010770243396519774,其他
801010,2024-11-29,2638.89,农林牧渔,0.010608190135531936,震荡期,0.01137028279291874,-0.0007620926573868037,其他
801010,2024-12-02,2686.1,农林牧渔,0.01789009773048522,震荡期,0.007927573601784976,0.009962524128700245,其他
801010,2024-12-03,2691.77,农林牧渔,0.002110867056327015,震荡期,0.0010788746266114924,0.0010319924297155225,其他
801010,2024-12-04,2646.01,农林牧渔,-0.016999966564751,震荡期,-0.005398428246123244,-0.011601538318627758,其他
801010,2024-12-05,2639.37,农林牧渔,-0.0025094387398385543,下跌期,-0.002281864885816387,-0.00022757385402216723,其他
801010,2024-12-06,2656.57,农林牧渔,0.006516706638326708,震荡期,0.013145950059006761,-0.006629243420680053,其他
801010,2024-12-09,2625.09,农林牧渔,-0.011849866557252398,震荡期,-0.001653603534332193,-0.010196263022920204,其他
801010,2024-12-10,2652.1,农林牧渔,0.010289171037945355,震荡期,0.007327739753051343,0.0029614312848940116,其他
801010,2024-12-11,2704.43,农林牧渔,0.019731533501753384,震荡期,-0.0017033579376705132,0.021434891439423898,其他
801010,2024-12-12,2758.3,农林牧渔,0.019919169658671354,震荡期,0.009946272479330442,0.009972897179340912,其他
801010,2024-12-13,2709.28,农林牧渔,-0.017771815973606886,震荡期,-0.0236623759930793,0.005890560019472413,其他
801010,2024-12-16,2693.69,农林牧渔,-0.005754296344416265,震荡期,-0.005425379610040859,-0.00032891673437540625,其他
801010,2024-12-17,2648.05,农林牧渔,-0.016943300825261964,震荡期,0.002605166568588446,-0.01954846739385041,其他
801010,2024-12-18,2631.79,农林牧渔,-0.006140367440191974,震荡期,0.005062935472496033,-0.011203302912688007,其他
801010,2024-12-19,2617.96,农林牧渔,-0.005254978550720213,震荡期,0.000906671672725512,-0.006161650223445725,其他
801010,2024-12-20,2610.43,农林牧渔,-0.0028762853519535003,震荡期,-0.004491233477228462,0.001614948125274962,其他
801010,2024-12-23,2558.04,农林牧渔,-0.020069490467087725,震荡期,0.0014838034250703735,-0.0215532938921581,其他
801010,2024-12-24,2572.1,农林牧渔,0.005496395677940802,震荡期,0.0127405828595486,-0.007244187181607797,其他
801010,2024-12-25,2540.73,农林牧渔,-0.012196259865479564,震荡期,0.0004872369522914699,-0.012683496817771034,其他
801010,2024-12-26,2537.53,农林牧渔,-0.0012594805429935185,震荡期,0.0004644185397084666,-0.001723899082701985,其他
801010,2024-12-27,2602.01,农林牧渔,0.025410537018281554,震荡期,-0.0016173121871457807,0.027027849205427334,其他
801010,2024-12-30,2561.53,农林牧渔,-0.015557203853943657,震荡期,0.0045274703964877094,-0.020084674250431367,其他
801010,2024-12-31,2530.84,农林牧渔,-0.011981120658356548,震荡期,-0.016039789400245752,0.004058668741889204,其他
801030,2021-02-02,4106.16,化工,0.01853684672684386,震荡期,0.015402255739021653,0.0031345909878222056,周期类
801030,2021-02-03,4094.28,化工,-0.0028932140978431553,震荡期,-0.0028886991891791114,-4.514908664043915e-06,周期类
801030,2021-02-04,4071.66,化工,-0.005524780913860439,震荡期,-0.0020515200810324874,-0.0034732608328279513,周期类
801030,2021-02-05,3910.67,化工,-0.03953915601990343,震荡期,0.0017292820465228953,-0.04126843806642633,周期类
801030,2021-02-08,4048.27,化工,0.03518578657877036,震荡期,0.014798809646690891,0.02038697693207947,周期类
801030,2021-02-09,4206.13,化工,0.038994434659743504,震荡期,0.02186838784436218,0.017126046815381324,周期类
801030,2021-02-10,4275.06,化工,0.016387986105993013,震荡期,0.021361881732248955,-0.004973895626255942,周期类
801030,2021-02-18,4361.52,化工,0.02022427755399936,上涨期,-0.006773399332853369,0.02699767688685273,周期类
801030,2021-02-19,4332.56,化工,-0.0066398870118674624,上涨期,0.0018135071175082729,-0.008453394129375735,周期类
801030,2021-02-22,4365.24,化工,0.007542884576324349,震荡期,-0.03140923389149586,0.03895211846782021,周期类
801030,2021-02-23,4305.42,化工,-0.013703713885147129,震荡期,-0.0031559673151481116,-0.010547746569999017,周期类
801030,2021-02-24,4180.87,化工,-0.028928652721453507,震荡期,-0.02546746508932063,-0.0034611876321328783,周期类
801030,2021-02-25,4151.02,化工,-0.0071396623190865816,震荡期,0.005883144817683261,-0.013022807136769843,周期类
801030,2021-02-26,4058.78,化工,-0.02222104446617945,震荡期,-0.02427929276917795,0.0020582483029985,周期类
801030,2021-03-01,4181.4,化工,0.030211048640231608,震荡期,0.015369434756399958,0.01484161388383165,周期类
801030,2021-03-02,4095.33,化工,-0.020584014923231364,震荡期,-0.012761903777674055,-0.007822111145557309,周期类
801030,2021-03-03,4146.53,化工,0.012502045012245722,震荡期,0.019175718694563804,-0.006673673682318082,周期类
801030,2021-03-04,4006.14,化工,-0.03385722519793655,震荡期,-0.03145640128146121,-0.0024008239164753364,周期类
801030,2021-03-05,3989.91,化工,-0.00405128128323029,震荡期,-0.003391591957590534,-0.0006596893256397562,周期类
801030,2021-03-08,3915.26,化工,-0.018709695206157395,下跌期,-0.03472887795764845,0.016019182751491057,周期类
801030,2021-03-09,3788.62,化工,-0.03234523377757803,下跌期,-0.021461705404993037,-0.010883528372584994,周期类
801030,2021-03-10,3796.29,化工,0.002024483849000447,下跌期,0.0065606531001112245,-0.004536169251110778,周期类
801030,2021-03-11,3896.62,化工,0.026428434076427143,下跌期,0.02490281020990448,0.001525623866522663,周期类
801030,2021-03-12,3939.55,化工,0.01101724058286413,下跌期,0.003541777491431697,0.007475463091432433,周期类
801030,2021-03-15,3896.0,化工,-0.011054562069271912,下跌期,-0.021536501683999565,0.010481939614727653,周期类
801030,2021-03-16,3924.19,化工,0.007235626283367491,下跌期,0.008701741063130486,-0.0014661147797629948,周期类
801030,2021-03-17,3962.78,化工,0.009833876545223275,下跌期,0.004232027565666652,0.005601848979556623,周期类
801030,2021-03-18,4026.19,化工,0.016001392961506822,下跌期,0.008020219343490842,0.00798117361801598,周期类
801030,2021-03-19,3913.58,化工,-0.02796937054634785,下跌期,-0.026192741485030036,-0.0017766290613178137,周期类
801030,2021-03-22,3920.62,化工,0.0017988644668052167,下跌期,0.009998020806891494,-0.008199156340086278,周期类
801030,2021-03-23,3797.88,化工,-0.0313062729874356,下跌期,-0.009472920726922962,-0.02183335226051264,周期类
801030,2021-03-24,3668.66,化工,-0.034024245105164,下跌期,-0.016082460314386537,-0.01794178479077746,周期类
801030,2021-03-25,3718.35,化工,0.013544454923596128,下跌期,-0.0004743658805544948,0.014018820804150622,周期类
801030,2021-03-26,3779.54,化工,0.01645622386273482,下跌期,0.022662431209169887,-0.0062062073464350664,周期类
801030,2021-03-29,3818.09,化工,0.010199653926139307,下跌期,0.0017639971496570261,0.008435656776482281,周期类
801030,2021-03-30,3838.41,化工,0.005322032744120575,震荡期,0.0094815070785359,-0.004159474334415325,周期类
801030,2021-03-31,3795.36,化工,-0.011215581451694767,下跌期,-0.009101171033827349,-0.0021144104178674183,周期类
801030,2021-04-01,3837.34,化工,0.01106087433076186,震荡期,0.012363616627257823,-0.0013027422964959623,周期类
801030,2021-04-02,3855.23,化工,0.004662083630848413,震荡期,0.00993586689460324,-0.005273783263754828,周期类
801030,2021-04-06,3870.98,化工,0.00408535936896115,震荡期,-0.004110193881419866,0.008195553250381016,周期类
801030,2021-04-07,3886.2,化工,0.003931820882567161,震荡期,-0.007119954275415785,0.011051775157982946,周期类
801030,2021-04-08,3895.69,化工,0.002441974164994143,震荡期,0.0016587825836840153,0.0007831915813101276,周期类
801030,2021-04-09,3860.32,化工,-0.009079264520534203,震荡期,-0.015036943912112966,0.005957679391578763,周期类
801030,2021-04-12,3737.39,化工,-0.0318445102996644,震荡期,-0.017395260734286544,-0.014449249565377853,周期类
801030,2021-04-13,3740.3,化工,0.0007786182335802749,震荡期,-0.0016375133242489959,0.002416131557829271,周期类
801030,2021-04-14,3796.48,化工,0.015020185546613884,震荡期,0.008296954193459882,0.006723231353154002,周期类
801030,2021-04-15,3795.04,化工,-0.00037929871881325905,震荡期,-0.006355423452624742,0.005976124733811483,周期类
801030,2021-04-16,3807.36,化工,0.0032463425945445934,震荡期,0.003476882279033866,-0.00023053968448927264,周期类
801030,2021-04-19,3903.47,化工,0.02524321314506639,震荡期,0.024331775261513977,0.0009114378835524128,周期类
801030,2021-04-20,3918.67,化工,0.0038939712614673994,震荡期,-0.0007179059948099198,0.004611877256277319,周期类
801030,2021-04-21,3917.13,化工,-0.0003929904789125027,震荡期,0.0030255549227726775,-0.00341854540168518,周期类
801030,2021-04-22,3919.56,化工,0.0006203521455758754,震荡期,-0.0018633997189504425,0.002483751864526318,周期类
801030,2021-04-23,3936.99,化工,0.0044469277163763365,震荡期,0.00907973757988434,-0.004632809863508003,周期类
801030,2021-04-26,3945.39,化工,0.002133609686588045,震荡期,-0.011336098295515629,0.013469707982103674,周期类
801030,2021-04-27,3925.72,化工,-0.00498556543206119,震荡期,0.002616186717303126,-0.007601752149364316,周期类
801030,2021-04-28,3962.32,化工,0.009323130534016677,震荡期,0.005642252657881652,0.0036808778761350247,周期类
801030,2021-04-29,3941.8,化工,-0.005178784146661508,震荡期,0.008776103962266246,-0.013954888108927754,周期类
801030,2021-04-30,3933.82,化工,-0.002024455832360883,震荡期,-0.007877356453671491,0.005852900621310608,周期类
801030,2021-05-06,3972.1,化工,0.009730999384821803,震荡期,-0.012172369258526716,0.02190336864334852,周期类
801030,2021-05-07,3982.18,化工,0.0025377004607134435,震荡期,-0.012857025435456637,0.01539472589617008,周期类
801030,2021-05-10,3977.63,化工,-0.0011425902395170162,震荡期,-0.0007267737151708253,-0.0004158165243461909,周期类
801030,2021-05-11,3908.98,化工,-0.017259021075364034,震荡期,0.006136901087288038,-0.023395922162652072,周期类
801030,2021-05-12,3961.18,化工,0.013353867249256801,震荡期,0.004277870461431688,0.009075996787825114,周期类
801030,2021-05-13,3891.36,化工,-0.017626060921240527,震荡期,-0.010223710826024357,-0.00740235009521617,周期类
801030,2021-05-14,3928.2,化工,0.009467127174046963,震荡期,0.023556301314607175,-0.014089174140560212,周期类
801030,2021-05-17,3983.22,化工,0.014006415151978091,震荡期,0.014557027662168043,-0.0005506125101899517,周期类
801030,2021-05-18,4009.05,化工,0.006484703330471353,震荡期,0.0005045337643214687,0.005980169566149884,周期类
801030,2021-05-19,4019.66,化工,0.002646512265997991,震荡期,-0.0029549304196678783,0.0056014426856658694,周期类
801030,2021-05-20,3973.12,化工,-0.01157809366961382,震荡期,0.002733808276131011,-0.014311901945744832,周期类
801030,2021-05-21,3953.83,化工,-0.004855126449742286,震荡期,-0.01007710147207741,0.0052219750223351236,周期类
801030,2021-05-24,3976.03,化工,0.005614808932098869,震荡期,0.00417596064624548,0.001438848285853389,周期类
801030,2021-05-25,4052.87,化工,0.019325809915921033,震荡期,0.031594844273824974,-0.01226903435790394,周期类
801030,2021-05-26,4095.7,化工,0.010567819841248216,震荡期,0.00039767016052327797,0.010170149680724938,周期类
801030,2021-05-27,4146.41,化工,0.012381277925629375,上涨期,0.003315419916539497,0.009065858009089878,周期类
801030,2021-05-28,4150.51,化工,0.0009888071850108204,震荡期,-0.003211549589536511,0.004200356774547331,周期类
801030,2021-05-31,4206.42,化工,0.013470633729348869,震荡期,0.001969709583883983,0.011500924145464886,周期类
801030,2021-06-01,4278.91,化工,0.01723318166041432,震荡期,0.0018962519483005646,0.015336929712113756,周期类
801030,2021-06-02,4264.61,化工,-0.0033419726051728826,震荡期,-0.009679726228452479,0.006337753623279596,周期类
801030,2021-06-03,4240.5,化工,-0.005653506416764875,震荡期,-0.0065573101115431465,0.0009038036947782713,周期类
801030,2021-06-04,4281.53,化工,0.009675745784695211,上涨期,0.005135971667383998,0.004539774117311213,周期类
801030,2021-06-07,4311.9,化工,0.007093258718261941,上涨期,-0.00088030218786328,0.007973560906125221,周期类
801030,2021-06-08,4253.69,化工,-0.013499849254389074,震荡期,-0.008623193719450084,-0.0048766555349389895,周期类
801030,2021-06-09,4309.47,化工,0.013113320434728681,震荡期,0.0008279631361454154,0.012285357298583266,周期类
801030,2021-06-10,4343.64,化工,0.007929049279841838,上涨期,0.0066871652908298,0.0012418839890120381,周期类
801030,2021-06-11,4317.39,化工,-0.006043318507058637,震荡期,-0.008870966824029547,0.00282764831697091,周期类
801030,2021-06-15,4271.1,化工,-0.010721755505062047,震荡期,-0.011128479456152807,0.00040672395109075943,周期类
801030,2021-06-16,4154.61,化工,-0.027274004354850168,震荡期,-0.01665886005388506,-0.010615144300965107,周期类
801030,2021-06-17,4167.87,化工,0.0031916353159502364,震荡期,0.004212388133351563,-0.001020752817401327,周期类
801030,2021-06-18,4183.88,化工,0.003841290635264505,震荡期,0.00011250728161238399,0.003728783353652121,周期类
801030,2021-06-21,4198.34,化工,0.0034561220685105365,震荡期,-0.002367678687128949,0.0058238007556394855,周期类
801030,2021-06-22,4244.39,化工,0.010968620931129935,震荡期,0.006241767567679135,0.0047268533634508,周期类
801030,2021-06-23,4286.61,化工,0.009947248014437804,震荡期,0.004926829668276511,0.005020418346161293,周期类
801030,2021-06-24,4272.06,化工,-0.003394290593265792,震荡期,0.0016668628824605403,-0.005061153475726332,周期类
801030,2021-06-25,4368.15,化工,0.022492661619920806,震荡期,0.01629061744686844,0.006202044173052368,周期类
801030,2021-06-28,4394.36,化工,0.00600025182285413,震荡期,0.0022503954222621303,0.003749856400592,周期类
801030,2021-06-29,4395.05,化工,0.00015701945220714109,震荡期,-0.011656092433774634,0.011813111885981775,周期类
801030,2021-06-30,4432.35,化工,0.008486820400223083,震荡期,0.006453272247904707,0.0020335481523183763,周期类
801030,2021-07-01,4351.69,化工,-0.018198021365641415,震荡期,0.0010763698064391036,-0.01927439117208052,周期类
801030,2021-07-02,4305.78,化工,-0.01054992428229029,震荡期,-0.02840469292099823,0.01785476863870794,周期类
801030,2021-07-05,4387.56,化工,0.01899307442553977,震荡期,0.0009200732830989544,0.018073001142440814,周期类
801030,2021-07-06,4451.38,化工,0.014545670030723157,震荡期,-0.0005285312494101024,0.01507420128013326,周期类
801030,2021-07-07,4522.1,化工,0.01588720801189747,震荡期,0.011289558505983566,0.004597649505913903,周期类
801030,2021-07-08,4506.39,化工,-0.0034740496671900045,震荡期,-0.010161093592245152,0.006687043925055147,周期类
801030,2021-07-09,4604.6,化工,0.02179349767774208,震荡期,-0.0036989090763300814,0.02549240675407216,周期类
801030,2021-07-12,4735.16,化工,0.028354254441210758,震荡期,0.012481270105787035,0.015872984335423723,周期类
801030,2021-07-13,4760.52,化工,0.005355679639125199,震荡期,0.0018294432822900664,0.003526236356835133,周期类
801030,2021-07-14,4700.87,化工,-0.012530143765807189,震荡期,-0.011476636291911202,-0.001053507473895987,周期类
801030,2021-07-15,4772.07,化工,0.01514613252440511,震荡期,0.013452067002617474,0.0016940655217876355,周期类
801030,2021-07-16,4752.84,化工,-0.004029697804097454,震荡期,-0.011004640817569578,0.0069749430134721235,周期类
801030,2021-07-19,4682.07,化工,-0.014890044689070181,震荡期,0.0036747466472009105,-0.01856479133627109,周期类
801030,2021-07-20,4684.46,化工,0.0005104579811920917,震荡期,-0.000880219888745426,0.0013906778699375177,周期类
801030,2021-07-21,4794.14,化工,0.023413584489994532,震荡期,0.006860254680275624,0.01655332980971891,周期类
801030,2021-07-22,4880.26,化工,0.01796359722494545,震荡期,0.0014986266638907786,0.01646497056105467,周期类
801030,2021-07-23,4825.96,化工,-0.011126456377324234,震荡期,-0.012136453773396005,0.0010099973960717712,周期类
801030,2021-07-26,4772.17,化工,-0.011145968884947233,下跌期,-0.032210975810083586,0.021065006925136354,周期类
801030,2021-07-27,4594.94,化工,-0.03713824109367447,下跌期,-0.03532496199723101,-0.0018132790964434653,周期类
801030,2021-07-28,4511.38,化工,-0.018185221134552232,下跌期,0.0019299928251412801,-0.020115213959693512,周期类
801030,2021-07-29,4690.04,化工,0.03960207297988649,下跌期,0.018861951612892947,0.020740121366993547,周期类
801030,2021-07-30,4659.64,化工,-0.006481821050566605,下跌期,-0.008062429449876451,0.0015806083993098463,周期类
801030,2021-08-02,4814.98,化工,0.03333733936527272,震荡期,0.025475300186856842,0.00786203917841588,周期类
801030,2021-08-03,4769.08,化工,-0.009532749876427271,震荡期,0.00014633940689168234,-0.009679089283318953,周期类
801030,2021-08-04,4898.53,化工,0.027143600023484593,震荡期,0.008995922145856872,0.01814767787762772,周期类
801030,2021-08-05,4838.3,化工,-0.01229552539231149,震荡期,-0.006061241475939783,-0.006234283916371708,周期类
801030,2021-08-09,4904.35,化工,0.013651489159415497,震荡期,0.013003587273560546,0.0006479018858549512,周期类
801030,2021-08-10,4863.06,化工,-0.008419056551836612,震荡期,0.011550350481981608,-0.01996940703381822,周期类
801030,2021-08-11,4898.45,化工,0.007277310993489605,震荡期,-0.005513817956562028,0.012791128950051633,周期类
801030,2021-08-12,4982.72,化工,0.01720340107585061,震荡期,-0.00837231207210054,0.02557571314795115,周期类
801030,2021-08-13,5061.56,化工,0.015822683193115417,震荡期,-0.00550292951372211,0.021325612706837527,周期类
801030,2021-08-16,4975.9,化工,-0.016923636191213953,震荡期,-0.0009937357245263234,-0.01592990046668763,周期类
801030,2021-08-17,4837.11,化工,-0.02789244156835946,下跌期,-0.020980281995714334,-0.006912159572645127,周期类
801030,2021-08-18,4892.31,化工,0.011411772732065284,震荡期,0.011749072797945459,-0.000337300065880175,周期类
801030,2021-08-19,4889.19,化工,-0.0006377355482380942,下跌期,-0.006558528620798643,0.005920793072560548,周期类
801030,2021-08-20,4909.56,化工,0.004166334300773844,下跌期,-0.019100852526017897,0.02326718682679174,周期类
801030,2021-08-23,5029.26,化工,0.02438100359298989,震荡期,0.013966503874389025,0.010414499718600867,周期类
801030,2021-08-24,5091.82,化工,0.012439205767846406,震荡期,0.010858834734871481,0.0015803710329749254,周期类
801030,2021-08-25,5138.97,化工,0.009259950273183382,震荡期,0.001997999341296408,0.0072619509318869735,周期类
801030,2021-08-26,5105.61,化工,-0.006491573214087776,震荡期,-0.019711087251796933,0.013219514037709157,周期类
801030,2021-08-27,5176.69,化工,0.013921940767116947,震荡期,0.0052969744100361815,0.008624966357080766,周期类
801030,2021-08-30,5229.33,化工,0.010168659896574894,震荡期,-0.0028532996287787826,0.013021959525353677,周期类
801030,2021-08-31,5240.33,化工,0.0021035199537990934,震荡期,-0.0015914336822993036,0.003694953636098397,周期类
801030,2021-09-01,5119.3,化工,-0.023095873733142702,震荡期,0.013286346582431774,-0.036382220315574476,周期类
801030,2021-09-02,5261.04,化工,0.027687379133865875,震荡期,-9.85735787073505e-06,0.02769723649173661,周期类
801030,2021-09-03,5146.76,化工,-0.021721940909021797,震荡期,-0.00541112672559374,-0.016310814183428057,周期类
801030,2021-09-06,5182.16,化工,0.006878113609338543,震荡期,0.018720388052021475,-0.011842274442682932,周期类
801030,2021-09-07,5396.65,化工,0.04139007672476347,震荡期,0.011979384343597577,0.029410692381165893,周期类
801030,2021-09-08,5461.69,化工,0.012051921099200502,震荡期,-0.004145345254163546,0.016197266353364048,周期类
801030,2021-09-09,5495.65,化工,0.006217855645413772,震荡期,-0.0004261753308237859,0.006644030976237558,周期类
801030,2021-09-10,5505.51,化工,0.0017941462793300555,震荡期,0.008754303057155077,-0.006960156777825022,周期类
801030,2021-09-13,5687.45,化工,0.03304689302171826,震荡期,-0.004360607173958808,0.03740750019567707,周期类
801030,2021-09-14,5682.01,化工,-0.0009564919252036397,震荡期,-0.014924494056085424,0.013968002130881785,周期类
801030,2021-09-15,5771.83,化工,0.01580778632913349,震荡期,-0.010136538108770798,0.025944324437904287,周期类
801030,2021-09-16,5667.22,化工,-0.018124234428248842,震荡期,-0.012249248508265032,-0.005874985919983811,周期类
